x,y,z,ley,antes_max,Period,valor,valor_acum
24265,24665,3195,0.7,0,2.0,17474.015528925593,-12856.572671132351
24265,24665,3205,0.64,0,2.0,8899.501328925597,-3957.0713422067547
24265,24665,3215,0.55,0,2.0,-3962.269971074367,-7919.341313281122
24265,24665,3225,0.55,0,2.0,-3962.269971074367,-11881.61128435549
24265,24665,3235,0.55,0,3.0,-3602.0636100676056,-15483.674894423095
24265,24665,3245,0.53,0,3.0,-6200.40124643125,-21684.076140854344
24265,24665,3255,0.55,0,3.0,-3602.0636100676056,-25286.13975092195
24265,24665,3265,0.5,0,3.0,-10097.907700976702,-35384.04745189865
24265,24665,3275,0.45,0,3.0,-16593.751791885807,-51977.79924378446
24265,24665,3285,0.43,0,3.0,-19192.08942824943,-71169.88867203389
24265,24665,3295,0.43,0,3.0,-19192.08942824943,-90361.97810028332
24265,24665,3305,0.43,0,4.0,-17447.3540256813,-107809.33212596462
24265,24665,3315,0.43,0,4.0,-17447.3540256813,-125256.68615164592
24265,24665,3325,0.46,0,4.0,-13904.166339730895,-139160.8524913768
24265,24665,3335,0.46,0,4.0,-13904.166339730895,-153065.0188311077
24265,24665,3345,0.45,0,4.0,-15085.22890171437,-168150.24773282208
24265,24665,3355,0.47,0,4.0,-12723.103777747427,-180873.3515105695
24265,24665,3365,0.52,0,4.0,-6817.790967830065,-187691.1424783996
24265,24665,3375,0.49,0,4.0,-10360.978653780483,-198052.12113218007
24265,24665,3385,0.49,0,5.0,-9419.071503436802,-207471.19263561687
24265,24665,3395,0.51,0,5.0,-7271.685027103217,-214742.8776627201
24265,24665,3405,0.52,0,5.0,-6197.991788936422,-220940.86945165653
24265,24665,3415,0.52,0,5.0,-6197.991788936422,-227138.86124059296
24265,24665,3425,0.56,0,5.0,-1903.218836269254,-229042.0800768622
24265,24665,3435,0.48,0,5.0,-10492.764741603596,-239534.84481846582
24265,24665,3445,0.48,0,5.0,-10492.764741603596,-250027.60956006942
24265,24665,3455,0.46,0,5.0,-12640.151217937177,-262667.7607780066
24265,24665,3465,0.48,0,5.0,-10492.764741603596,-273160.52551961015
24265,24665,3475,0.47,0,5.0,-11566.457979770388,-284726.9834993805
24265,24675,3085,0.56,0,0.0,-3065.1529679999976,-3065.1529679999976
24265,24675,3095,0.57,0,0.0,-1335.95927100003,-4401.112239000027
24265,24675,3105,0.56,0,0.0,-3065.1529679999976,-7466.265207000025
24265,24675,3115,0.53,0,0.0,-8252.734058999997,-15718.99926600002
24265,24675,3125,0.52,0,1.0,-9074.479778181818,-24793.47904418184
24265,24675,3135,0.53,0,1.0,-7502.485508181815,-32295.964552363657
24265,24675,3145,0.54,0,1.0,-5930.491238181826,-38226.455790545486
24265,24675,3155,0.56,0,1.0,-2786.502698181816,-41012.9584887273
24265,24675,3165,0.57,0,1.0,-1214.5084281818454,-42227.46691690915
24265,24675,3175,0.58,0,2.0,324.9871289256157,-41902.47978798353
24265,24675,3185,0.67,0,2.0,13186.758428925627,-28715.721359057905
24265,24675,3195,0.66,0,2.0,11757.672728925605,-16958.0486301323
24265,24675,3205,0.61,0,2.0,4612.244228925598,-12345.804401206702
24265,24675,3215,0.54,0,2.0,-5391.355671074387,-17737.16007228109
24265,24675,3225,0.53,0,2.0,-6820.441371074377,-24557.601443355466
24265,24675,3235,0.51,0,3.0,-8798.738882794894,-33356.34032615036
24265,24675,3245,0.53,0,3.0,-6200.40124643125,-39556.74157258161
24265,24675,3255,0.53,0,3.0,-6200.40124643125,-45757.14281901286
24265,24675,3265,0.49,0,3.0,-11397.076519158532,-57154.21933817139
24265,24675,3275,0.49,0,3.0,-11397.076519158532,-68551.29585732993
24265,24675,3285,0.46,0,3.0,-15294.582973703984,-83845.87883103392
24265,24675,3295,0.46,0,3.0,-15294.582973703984,-99140.4618047379
24265,24675,3305,0.46,0,4.0,-13904.166339730895,-113044.62814446879
24265,24675,3315,0.49,0,4.0,-10360.978653780483,-123405.60679824927
24265,24675,3325,0.48,0,4.0,-11542.041215763957,-134947.64801401322
24265,24675,3335,0.46,0,4.0,-13904.166339730895,-148851.81435374412
24265,24675,3345,0.45,0,4.0,-15085.22890171437,-163937.0432554585
24265,24675,3355,0.51,0,4.0,-7998.85352981354,-171935.89678527205
24265,24675,3365,0.51,0,4.0,-7998.85352981354,-179934.7503150856
24265,24675,3375,0.48,0,4.0,-11542.041215763957,-191476.79153084956
24265,24675,3385,0.49,0,5.0,-9419.071503436802,-200895.86303428636
24265,24675,3395,0.52,0,5.0,-6197.991788936422,-207093.8548232228
24265,24675,3405,0.48,0,5.0,-10492.764741603596,-217586.6195648264
24265,24675,3415,0.47,0,5.0,-11566.457979770388,-229153.07754459677
24265,24675,3425,0.47,0,5.0,-11566.457979770388,-240719.53552436715
24265,24675,3435,0.47,0,5.0,-11566.457979770388,-252285.99350413753
24265,24675,3445,0.47,0,5.0,-11566.457979770388,-263852.45148390793
24265,24675,3455,0.46,0,5.0,-12640.151217937177,-276492.6027018451
24265,24675,3465,0.46,0,5.0,-12640.151217937177,-289132.7539197823
24265,24675,3475,0.48,0,5.0,-10492.764741603596,-299625.51866138587
24265,24685,3085,0.51,0,0.0,-11711.121453000007,-11711.121453000007
24265,24685,3095,0.5,0,0.0,-13440.315149999995,-25151.436603000002
24265,24685,3105,0.49,0,0.0,-15169.50884700001,-40320.945450000014
24265,24685,3115,0.48,0,0.0,-16898.702544000014,-57219.64799400003
24265,24685,3125,0.48,0,1.0,-15362.45685818183,-72582.10485218186
24265,24685,3135,0.5,0,1.0,-12218.468318181813,-84800.57317036367
24265,24685,3145,0.54,0,1.0,-5930.491238181826,-90731.0644085455
24265,24685,3155,0.57,0,1.0,-1214.5084281818454,-91945.57283672734
24265,24685,3165,0.61,0,1.0,5073.468651818158,-86872.10418490919
24265,24685,3175,0.62,0,2.0,6041.329928925618,-80830.77425598356
24265,24685,3185,0.62,0,2.0,6041.329928925618,-74789.44432705794
24265,24685,3195,0.61,0,2.0,4612.244228925598,-70177.20009813234
24265,24685,3205,0.56,0,2.0,-2533.1842710743776,-72710.38436920672
24265,24685,3215,0.56,0,2.0,-2533.1842710743776,-75243.5686402811
24265,24685,3225,0.56,0,2.0,-2533.1842710743776,-77776.75291135548
24265,24685,3235,0.54,0,3.0,-4901.232428249442,-82677.98533960491
24265,24685,3245,0.55,0,3.0,-3602.0636100676056,-86280.04894967252
24265,24685,3255,0.52,0,3.0,-7499.570064613072,-93779.61901428559
24265,24685,3265,0.52,0,3.0,-7499.570064613072,-101279.18907889866
24265,24685,3275,0.51,0,3.0,-8798.738882794894,-110077.92796169355
24265,24685,3285,0.51,0,3.0,-8798.738882794894,-118876.66684448844
24265,24685,3295,0.5,0,3.0,-10097.907700976702,-128974.57454546515
24265,24685,3305,0.51,0,4.0,-7998.85352981354,-136973.4280752787
24265,24685,3315,0.49,0,4.0,-10360.978653780483,-147334.40672905918
24265,24685,3325,0.48,0,4.0,-11542.041215763957,-158876.44794482313
24265,24685,3335,0.46,0,4.0,-13904.166339730895,-172780.61428455403
24265,24685,3345,0.48,0,4.0,-11542.041215763957,-184322.65550031798
24265,24685,3355,0.51,0,4.0,-7998.85352981354,-192321.50903013154
24265,24685,3365,0.51,0,4.0,-7998.85352981354,-200320.3625599451
24265,24685,3375,0.48,0,4.0,-11542.041215763957,-211862.40377570904
24265,24685,3385,0.5,0,5.0,-8345.378265270001,-220207.78204097904
24265,24685,3395,0.49,0,5.0,-9419.071503436802,-229626.85354441585
24265,24685,3405,0.45,0,5.0,-13713.84445610397,-243340.69800051983
24265,24685,3415,0.45,0,5.0,-13713.84445610397,-257054.5424566238
24265,24685,3425,0.46,0,5.0,-12640.151217937177,-269694.693674561
24265,24685,3435,0.46,0,5.0,-12640.151217937177,-282334.84489249816
24265,24685,3445,0.44,0,5.0,-14787.537694270755,-297122.38258676894
24265,24685,3455,0.46,0,5.0,-12640.151217937177,-309762.5338047061
24265,24685,3465,0.44,0,5.0,-14787.537694270755,-324550.0714989769
24265,24685,3475,0.44,0,5.0,-14787.537694270755,-339337.6091932477
24265,24695,3085,0.51,1,0.0,-11711.121453000007,-11711.121453000007
24265,24695,3095,0.5,1,0.0,-13440.315149999995,-25151.436603000002
24265,24695,3105,0.5,1,0.0,-13440.315149999995,-38591.751753
24265,24695,3115,0.5,1,0.0,-13440.315149999995,-52032.06690299999
24265,24695,3125,0.51,1,1.0,-10646.474048181824,-62678.540951181814
24265,24695,3135,0.55,1,1.0,-4358.496968181804,-67037.03791936362
24265,24695,3145,0.6,1,1.0,3501.474381818188,-63535.56353754543
24265,24695,3155,0.64,1,1.0,9789.451461818157,-53746.11207572727
24265,24695,3165,0.66,1,1.0,12933.440001818166,-40812.67207390911
24265,24695,3175,0.67,1,2.0,13186.758428925627,-27625.913644983484
24265,24695,3185,0.67,1,2.0,13186.758428925627,-14439.155216057858
24265,24695,3195,0.66,1,2.0,11757.672728925605,-2681.4824871322526
24265,24695,3205,0.62,1,2.0,6041.329928925618,3359.8474417933658
24265,24695,3215,0.61,1,2.0,4612.244228925598,7972.0916707189635
24265,24695,3225,0.6,1,2.0,3183.158528925625,11155.250199644588
24265,24695,3235,0.58,1,3.0,295.44284447783247,11450.693044122421
24265,24695,3245,0.57,0,3.0,-1003.7259737040042,10446.967070418417
24265,24695,3255,0.55,0,3.0,-3602.0636100676056,6844.903460350812
24265,24695,3265,0.55,0,3.0,-3602.0636100676056,3242.839850283206
24265,24695,3275,0.54,0,3.0,-4901.232428249442,-1658.3925779662359
24265,24695,3285,0.53,0,3.0,-6200.40124643125,-7858.793824397486
24265,24695,3295,0.55,0,3.0,-3602.0636100676056,-11460.857434465092
24265,24695,3305,0.56,0,4.0,-2093.54071989618,-13554.398154361272
24265,24695,3315,0.63,0,4.0,6173.897213988104,-7380.500940373167
24265,24695,3325,0.56,0,4.0,-2093.54071989618,-9474.041660269348
24265,24695,3335,0.46,0,4.0,-13904.166339730895,-23378.208000000242
24265,24695,3345,0.48,0,4.0,-11542.041215763957,-34920.2492157642
24265,24695,3355,0.51,0,4.0,-7998.85352981354,-42919.10274557774
24265,24695,3365,0.48,0,4.0,-11542.041215763957,-54461.143961341695
24265,24695,3375,0.48,0,4.0,-11542.041215763957,-66003.18517710565
24265,24695,3385,0.51,0,5.0,-7271.685027103217,-73274.87020420887
24265,24695,3395,0.47,0,5.0,-11566.457979770388,-84841.32818397926
24265,24695,3405,0.45,0,5.0,-13713.84445610397,-98555.17264008323
24265,24695,3415,0.46,0,5.0,-12640.151217937177,-111195.3238580204
24265,24695,3425,0.46,0,5.0,-12640.151217937177,-123835.47507595758
24265,24695,3435,0.46,0,5.0,-12640.151217937177,-136475.62629389475
24265,24695,3445,0.46,0,5.0,-12640.151217937177,-149115.77751183193
24265,24695,3455,0.44,0,5.0,-14787.537694270755,-163903.31520610268
24265,24695,3465,0.43,0,5.0,-15861.230932437544,-179764.54613854023
24265,24695,3475,0.45,0,5.0,-13713.84445610397,-193478.3905946442
24265,24705,3085,0.52,1,0.0,-9981.927756000001,-9981.927756000001
24265,24705,3095,0.53,1,0.0,-8252.734058999997,-18234.661815
24265,24705,3105,0.54,1,0.0,-6523.540362000009,-24758.202177000006
24265,24705,3115,0.57,1,0.0,-1335.95927100003,-26094.161448000035
24265,24705,3125,0.6,1,1.0,3501.474381818188,-22592.687066181847
24265,24705,3135,0.65,1,1.0,11361.44573181818,-11231.241334363667
24265,24705,3145,0.69,1,1.0,17649.42281181815,6418.181477454482
24265,24705,3155,0.71,1,1.0,20793.41135181816,27211.59282927264
24265,24705,3165,0.74,1,1.0,25509.394161818174,52720.98699109082
24265,24705,3175,0.74,1,2.0,23190.358328925613,75911.34532001644
24265,24705,3185,0.71,1,2.0,18903.101228925596,94814.44654894204
24265,24705,3195,0.67,1,2.0,13186.758428925627,108001.20497786766
24265,24705,3205,0.63,1,2.0,7470.415628925607,115471.62060679327
24265,24705,3215,0.6,1,2.0,3183.158528925625,118654.77913571888
24265,24705,3225,0.58,1,2.0,324.9871289256157,118979.7662646445
24265,24705,3235,0.55,0,3.0,-3602.0636100676056,115377.70265457689
24265,24705,3245,0.53,0,3.0,-6200.40124643125,109177.30140814563
24265,24705,3255,0.53,0,3.0,-6200.40124643125,102976.90016171438
24265,24705,3265,0.52,0,3.0,-7499.570064613072,95477.33009710131
24265,24705,3275,0.52,0,3.0,-7499.570064613072,87977.76003248824
24265,24705,3285,0.52,0,3.0,-7499.570064613072,80478.18996787517
24265,24705,3295,0.52,0,3.0,-7499.570064613072,72978.6199032621
24265,24705,3305,0.53,0,4.0,-5636.728405846591,67341.8914974155
24265,24705,3315,0.59,0,4.0,1449.6469660542186,68791.53846346973
24265,24705,3325,0.52,0,4.0,-6817.790967830065,61973.74749563966
24265,24705,3335,0.49,0,4.0,-10360.978653780483,51612.76884185918
24265,24705,3345,0.5,0,4.0,-9179.916091797002,42432.85275006218
24265,24705,3355,0.49,0,4.0,-10360.978653780483,32071.874096281696
24265,24705,3365,0.46,0,4.0,-13904.166339730895,18167.7077565508
24265,24705,3375,0.5,0,4.0,-9179.916091797002,8987.791664753799
24265,24705,3385,0.46,0,5.0,-12640.151217937177,-3652.359553183378
24265,24705,3395,0.44,0,5.0,-14787.537694270755,-18439.897247454133
24265,24705,3405,0.44,0,5.0,-14787.537694270755,-33227.43494172489
24265,24705,3415,0.44,0,5.0,-14787.537694270755,-48014.97263599564
24265,24705,3425,0.45,0,5.0,-13713.84445610397,-61728.81709209961
24265,24705,3435,0.45,0,5.0,-13713.84445610397,-75442.66154820358
24265,24705,3445,0.45,0,5.0,-13713.84445610397,-89156.50600430755
24265,24705,3455,0.44,0,5.0,-14787.537694270755,-103944.0436985783
24265,24705,3465,0.44,0,5.0,-14787.537694270755,-118731.58139284905
24265,24705,3475,0.46,0,5.0,-12640.151217937177,-131371.73261078622
24265,24715,3085,0.56,1,0.0,-3065.1529679999976,-3065.1529679999976
24265,24715,3095,0.58,1,0.0,393.2344259999951,-2671.9185420000026
24265,24715,3105,0.6,1,0.0,3851.6218200000067,1179.703278000004
24265,24715,3115,0.63,1,0.0,9039.202910999986,10218.90618899999
24265,24715,3125,0.66,1,1.0,12933.440001818166,23152.346190818156
24265,24715,3135,0.69,1,1.0,17649.42281181815,40801.769002636305
24265,24715,3145,0.71,1,1.0,20793.41135181816,61595.18035445447
24265,24715,3155,0.72,1,1.0,22365.40562181818,83960.58597627265
24265,24715,3165,0.71,1,1.0,20793.41135181816,104753.9973280908
24265,24715,3175,0.69,1,2.0,16044.929828925588,120798.92715701638
24265,24715,3185,0.64,1,2.0,8899.501328925597,129698.42848594199
24265,24715,3195,0.57,0,2.0,-1104.0985710744048,128594.32991486759
24265,24715,3205,0.58,0,2.0,324.9871289256157,128919.3170437932
24265,24715,3215,0.57,0,2.0,-1104.0985710744048,127815.2184727188
24265,24715,3225,0.55,0,2.0,-3962.269971074367,123852.94850164444
24265,24715,3235,0.54,0,3.0,-4901.232428249442,118951.716073395
24265,24715,3245,0.53,0,3.0,-6200.40124643125,112751.31482696375
24265,24715,3255,0.52,0,3.0,-7499.570064613072,105251.74476235067
24265,24715,3265,0.52,0,3.0,-7499.570064613072,97752.1746977376
24265,24715,3275,0.52,0,3.0,-7499.570064613072,90252.60463312453
24265,24715,3285,0.52,0,3.0,-7499.570064613072,82753.03456851146
24265,24715,3295,0.51,0,3.0,-8798.738882794894,73954.29568571657
24265,24715,3305,0.51,0,4.0,-7998.85352981354,65955.44215590303
24265,24715,3315,0.51,0,4.0,-7998.85352981354,57956.58862608949
24265,24715,3325,0.52,0,4.0,-6817.790967830065,51138.79765825943
24265,24715,3335,0.5,0,4.0,-9179.916091797002,41958.88156646243
24265,24715,3345,0.52,0,4.0,-6817.790967830065,35141.09059863236
24265,24715,3355,0.53,0,4.0,-5636.728405846591,29504.36219278577
24265,24715,3365,0.5,0,4.0,-9179.916091797002,20324.446100988767
24265,24715,3375,0.46,0,4.0,-13904.166339730895,6420.279761257872
24265,24715,3385,0.44,0,5.0,-14787.537694270755,-8367.257933012883
24265,24715,3395,0.44,0,5.0,-14787.537694270755,-23154.795627283638
24265,24715,3405,0.45,0,5.0,-13713.84445610397,-36868.64008338761
24265,24715,3415,0.44,0,5.0,-14787.537694270755,-51656.17777765836
24265,24715,3425,0.45,0,5.0,-13713.84445610397,-65370.022233762335
24265,24715,3435,0.45,0,5.0,-13713.84445610397,-79083.8666898663
24265,24715,3445,0.45,0,5.0,-13713.84445610397,-92797.71114597027
24265,24715,3455,0.44,0,5.0,-14787.537694270755,-107585.24884024102
24265,24715,3465,0.46,0,5.0,-12640.151217937177,-120225.4000581782
24265,24715,3475,0.45,0,5.0,-13713.84445610397,-133939.24451428218
24265,24725,3085,0.6,1,0.0,3851.6218200000067,3851.6218200000067
24265,24725,3095,0.58,1,0.0,393.2344259999951,4244.856246000002
24265,24725,3105,0.59,1,0.0,2122.428122999982,6367.2843689999845
24265,24725,3115,0.62,1,0.0,7310.009214,13677.293582999984
24265,24725,3125,0.64,1,1.0,9789.451461818157,23466.74504481814
24265,24725,3135,0.65,1,1.0,11361.44573181818,34828.19077663632
24265,24725,3145,0.68,1,1.0,16077.428541818179,50905.6193184545
24265,24725,3155,0.69,1,1.0,17649.42281181815,68555.04213027265
24265,24725,3165,0.69,1,1.0,17649.42281181815,86204.4649420908
24265,24725,3175,0.68,1,2.0,14615.844128925615,100820.30907101641
24265,24725,3185,0.68,1,2.0,14615.844128925615,115436.15319994203
24265,24725,3195,0.63,1,2.0,7470.415628925607,122906.56882886763
24265,24725,3205,0.64,1,2.0,8899.501328925597,131806.07015779323
24265,24725,3215,0.63,1,2.0,7470.415628925607,139276.48578671884
24265,24725,3225,0.66,1,2.0,11757.672728925605,151034.15851564443
24265,24725,3235,0.64,1,3.0,8090.455753568723,159124.61426921317
24265,24725,3245,0.61,1,3.0,4192.94929902327,163317.56356823645
24265,24725,3255,0.59,1,3.0,1594.6116626596404,164912.1752308961
24265,24725,3265,0.59,1,3.0,1594.6116626596404,166506.78689355575
24265,24725,3275,0.58,1,3.0,295.44284447783247,166802.22973803358
24265,24725,3285,0.6,1,3.0,2893.7804808414767,169696.01021887505
24265,24725,3295,0.62,1,3.0,5492.118117205107,175188.12833608015
24265,24725,3305,0.59,1,4.0,1449.6469660542186,176637.77530213437
24265,24725,3315,0.57,0,4.0,-912.478157912731,175725.29714422164
24265,24725,3325,0.56,0,4.0,-2093.54071989618,173631.75642432546
24265,24725,3335,0.59,0,4.0,1449.6469660542186,175081.40339037968
24265,24725,3345,0.5,0,4.0,-9179.916091797002,165901.48729858268
24265,24725,3355,0.5,0,4.0,-9179.916091797002,156721.57120678568
24265,24725,3365,0.5,0,4.0,-9179.916091797002,147541.65511498868
24265,24725,3375,0.43,0,4.0,-17447.3540256813,130094.30108930738
24265,24725,3385,0.43,0,5.0,-15861.230932437544,114233.07015686984
24265,24725,3395,0.45,0,5.0,-13713.84445610397,100519.22570076588
24265,24725,3405,0.44,0,5.0,-14787.537694270755,85731.68800649513
24265,24725,3415,0.44,0,5.0,-14787.537694270755,70944.15031222437
24265,24725,3425,0.45,0,5.0,-13713.84445610397,57230.3058561204
24265,24725,3435,0.47,0,5.0,-11566.457979770388,45663.84787635002
24265,24725,3445,0.45,0,5.0,-13713.84445610397,31950.003420246045
24265,24725,3455,0.43,0,5.0,-15861.230932437544,16088.772487808501
24265,24725,3465,0.45,0,5.0,-13713.84445610397,2374.9280317045304
24265,24725,3475,0.48,0,5.0,-10492.764741603596,-8117.836709899066
24265,24735,3085,0.61,1,0.0,5580.8155169999745,5580.8155169999745
24265,24735,3095,0.61,1,0.0,5580.8155169999745,11161.631033999949
24265,24735,3105,0.6,1,0.0,3851.6218200000067,15013.252853999955
24265,24735,3115,0.62,1,0.0,7310.009214,22323.262067999953
24265,24735,3125,0.64,1,1.0,9789.451461818157,32112.71352981811
24265,24735,3135,0.66,1,1.0,12933.440001818166,45046.15353163627
24265,24735,3145,0.67,1,1.0,14505.43427181819,59551.58780345446
24265,24735,3155,0.69,1,1.0,17649.42281181815,77201.01061527261
24265,24735,3165,0.69,1,1.0,17649.42281181815,94850.43342709076
24265,24735,3175,0.69,1,2.0,16044.929828925588,110895.36325601634
24265,24735,3185,0.68,1,2.0,14615.844128925615,125511.20738494195
24265,24735,3195,0.66,1,2.0,11757.672728925605,137268.88011386755
24265,24735,3205,0.65,1,2.0,10328.587028925616,147597.46714279318
24265,24735,3215,0.64,1,2.0,8899.501328925597,156496.96847171878
24265,24735,3225,0.65,1,2.0,10328.587028925616,166825.5555006444
24265,24735,3235,0.6,1,3.0,2893.7804808414767,169719.33598148587
24265,24735,3245,0.59,1,3.0,1594.6116626596404,171313.94764414552
24265,24735,3255,0.58,1,3.0,295.44284447783247,171609.39048862335
24265,24735,3265,0.57,1,3.0,-1003.7259737040042,170605.66451491934
24265,24735,3275,0.58,1,3.0,295.44284447783247,170901.10735939717
24265,24735,3285,0.61,1,3.0,4192.94929902327,175094.05665842045
24265,24735,3295,0.61,1,3.0,4192.94929902327,179287.00595744373
24265,24735,3305,0.6,1,4.0,2630.709528037706,181917.71548548143
24265,24735,3315,0.56,0,4.0,-2093.54071989618,179824.17476558525
24265,24735,3325,0.56,0,4.0,-2093.54071989618,177730.63404568908
24265,24735,3335,0.56,0,4.0,-2093.54071989618,175637.0933257929
24265,24735,3345,0.54,0,4.0,-4455.665843863129,171181.42748192977
24265,24735,3355,0.48,0,4.0,-11542.041215763957,159639.38626616582
24265,24735,3365,0.46,0,4.0,-13904.166339730895,145735.21992643492
24265,24735,3375,0.45,0,4.0,-15085.22890171437,130649.99102472054
24265,24735,3385,0.44,0,5.0,-14787.537694270755,115862.45333044979
24265,24735,3395,0.46,0,5.0,-12640.151217937177,103222.30211251261
24265,24735,3405,0.45,0,5.0,-13713.84445610397,89508.45765640865
24265,24735,3415,0.46,0,5.0,-12640.151217937177,76868.30643847147
24265,24735,3425,0.47,0,5.0,-11566.457979770388,65301.848458701075
24265,24735,3435,0.47,0,5.0,-11566.457979770388,53735.39047893068
24265,24735,3445,0.44,0,5.0,-14787.537694270755,38947.85278465993
24265,24735,3455,0.46,0,5.0,-12640.151217937177,26307.701566722753
24265,24735,3465,0.46,0,5.0,-12640.151217937177,13667.550348785577
24265,24735,3475,0.44,0,5.0,-14787.537694270755,-1119.9873454851786
24265,24745,3085,0.67,1,0.0,15955.97769900001,15955.97769900001
24265,24745,3095,0.67,1,0.0,15955.97769900001,31911.95539800002
24265,24745,3105,0.66,1,0.0,14226.784001999984,46138.739400000006
24265,24745,3115,0.67,1,0.0,15955.97769900001,62094.717099000016
24265,24745,3125,0.69,1,1.0,17649.42281181815,79744.13991081816
24265,24745,3135,0.71,1,1.0,20793.41135181816,100537.55126263632
24265,24745,3145,0.72,1,1.0,22365.40562181818,122902.9568844545
24265,24745,3155,0.75,1,1.0,27081.38843181816,149984.34531627267
24265,24745,3165,0.75,1,1.0,27081.38843181816,177065.73374809083
24265,24745,3175,0.75,1,2.0,24619.444028925598,201685.17777701642
24265,24745,3185,0.74,1,2.0,23190.358328925613,224875.53610594204
24265,24745,3195,0.71,1,2.0,18903.101228925596,243778.63733486764
24265,24745,3205,0.69,1,2.0,16044.929828925588,259823.56716379322
24265,24745,3215,0.67,1,2.0,13186.758428925627,273010.32559271884
24265,24745,3225,0.68,1,2.0,14615.844128925615,287626.1697216445
24265,24745,3235,0.66,1,3.0,10688.793389932367,298314.96311157686
24265,24745,3245,0.66,1,3.0,10688.793389932367,309003.7565015092
24265,24745,3255,0.64,1,3.0,8090.455753568723,317094.21225507796
24265,24745,3265,0.63,1,3.0,6791.286935386915,323885.49919046485
24265,24745,3275,0.64,1,3.0,8090.455753568723,331975.9549440336
24265,24745,3285,0.66,1,3.0,10688.793389932367,342664.74833396595
24265,24745,3295,0.68,1,3.0,13287.131026296012,355951.87936026196
24265,24745,3305,0.66,1,4.0,9717.084899938514,365668.96426020045
24265,24745,3315,0.62,1,4.0,4992.8346520046425,370661.7989122051
24265,24745,3325,0.58,1,4.0,268.58440407075676,370930.38331627584
24265,24745,3335,0.55,0,4.0,-3274.6032818796416,367655.7800343962
24265,24745,3345,0.52,0,4.0,-6817.790967830065,360837.98906656617
24265,24745,3355,0.5,0,4.0,-9179.916091797002,351658.07297476917
24265,24745,3365,0.49,0,4.0,-10360.978653780483,341297.0943209887
24265,24745,3375,0.46,0,4.0,-13904.166339730895,327392.9279812578
24265,24745,3385,0.47,0,5.0,-11566.457979770388,315826.4700014874
24265,24745,3395,0.47,0,5.0,-11566.457979770388,304260.01202171703
24265,24745,3405,0.47,0,5.0,-11566.457979770388,292693.55404194666
24265,24745,3415,0.47,0,5.0,-11566.457979770388,281127.0960621763
24265,24745,3425,0.48,0,5.0,-10492.764741603596,270634.3313205727
24265,24745,3435,0.46,0,5.0,-12640.151217937177,257994.18010263552
24265,24745,3445,0.46,0,5.0,-12640.151217937177,245354.02888469835
24265,24745,3455,0.45,0,5.0,-13713.84445610397,231640.18442859437
24265,24745,3465,0.44,0,5.0,-14787.537694270755,216852.6467343236
24265,24745,3475,0.44,0,5.0,-14787.537694270755,202065.10904005286
24275,24555,3085,0.41,0,0.0,-29003.058423000017,-29003.058423000017
24275,24555,3095,0.41,0,0.0,-29003.058423000017,-58006.11684600003
24275,24555,3105,0.49,0,0.0,-15169.50884700001,-73175.62569300004
24275,24555,3115,0.5,0,0.0,-13440.315149999995,-86615.94084300003
24275,24555,3125,0.49,0,1.0,-13790.462588181827,-100406.40343118185
24275,24555,3135,0.48,0,1.0,-15362.45685818183,-115768.86028936369
24275,24555,3145,0.48,0,1.0,-15362.45685818183,-131131.31714754552
24275,24555,3155,0.48,0,1.0,-15362.45685818183,-146493.77400572735
24275,24555,3165,0.47,0,1.0,-16934.45112818183,-163428.22513390917
24275,24555,3175,0.49,0,2.0,-12536.784171074387,-175965.00930498357
24275,24555,3185,0.55,0,2.0,-3962.269971074367,-179927.27927605793
24275,24555,3195,0.55,0,2.0,-3962.269971074367,-183889.5492471323
24275,24555,3205,0.52,0,2.0,-8249.527071074379,-192139.07631820667
24275,24555,3215,0.52,0,2.0,-8249.527071074379,-200388.60338928105
24275,24555,3225,0.59,0,2.0,1754.0728289256047,-198634.53056035546
24275,24555,3235,0.64,0,3.0,8090.455753568723,-190544.07480678672
24275,24555,3245,0.6,0,3.0,2893.7804808414767,-187650.29432594526
24275,24555,3255,0.51,0,3.0,-8798.738882794894,-196449.03320874015
24275,24555,3265,0.5,0,3.0,-10097.907700976702,-206546.94090971685
24275,24555,3275,0.49,0,3.0,-11397.076519158532,-217944.01742887538
24275,24555,3285,0.52,0,3.0,-7499.570064613072,-225443.58749348845
24275,24555,3295,0.55,0,3.0,-3602.0636100676056,-229045.65110355604
24275,24555,3305,0.49,0,4.0,-10360.978653780483,-239406.62975733652
24275,24555,3315,0.49,0,4.0,-10360.978653780483,-249767.608411117
24275,24555,3325,0.49,0,4.0,-10360.978653780483,-260128.58706489747
24275,24555,3335,0.48,0,4.0,-11542.041215763957,-271670.6282806614
24275,24555,3345,0.48,0,4.0,-11542.041215763957,-283212.66949642537
24275,24555,3355,0.46,0,4.0,-13904.166339730895,-297116.8358361563
24275,24555,3365,0.42,0,4.0,-18628.41658766478,-315745.2524238211
24275,24555,3375,0.41,0,4.0,-19809.479149648254,-335554.73157346935
24275,24555,3385,0.38,0,5.0,-21229.697123271515,-356784.4286967409
24275,24555,3395,0.39,0,5.0,-20156.003885104717,-376940.4325818456
24275,24555,3405,0.35,0,5.0,-24450.77683777189,-401391.2094196175
24275,24555,3415,0.35,0,5.0,-24450.77683777189,-425841.98625738936
24275,24555,3425,0.31,0,5.0,-28745.549790439043,-454587.5360478284
